GeneID	GeneSymbol	log2fc	pvalue	padj
ENSMUSG00000105569.1	Gm44450	NA	NA	NA
ENSMUSG00000105570.1	Gm42682	NA	NA	NA
ENSMUSG00000105571.1	Gm43662	-0.626330058080695	0.851796937554395	NA
ENSMUSG00000105572.1	Gm43300	0.0789916754585625	0.654567551504333	0.912580107579226
ENSMUSG00000105573.2	Gm43384	NA	NA	NA
ENSMUSG00000105574.1	Gm43648	NA	NA	NA
ENSMUSG00000105575.1	Gm43475	NA	NA	NA
ENSMUSG00000105576.1	Gm42164	NA	NA	NA
ENSMUSG00000105577.1	Gm34599	NA	NA	NA
ENSMUSG00000105578.1	Gm43663	NA	NA	NA
ENSMUSG00000105579.2	Gm43251	NA	NA	NA
ENSMUSG00000105580.1	Gm44454	NA	NA	NA
ENSMUSG00000105581.1	Gm44393	NA	NA	NA
ENSMUSG00000105582.1	Ighv1-68	NA	NA	NA
ENSMUSG00000105583.1	Gm43777	NA	NA	NA
ENSMUSG00000105584.1	Gm42588	NA	NA	NA
ENSMUSG00000105585.1	Mir30f	NA	NA	NA
ENSMUSG00000105586.1	Gm43009	0.196346984361722	0.944194236313874	NA
ENSMUSG00000105588.1	Utp14b-ps1	NA	NA	NA
ENSMUSG00000105589.4	Fbxw14	NA	NA	NA
ENSMUSG00000105590.1	Gm43364	-1.20339870589457	0.719626305351089	NA
ENSMUSG00000105591.1	Gm43083	NA	NA	NA
ENSMUSG00000105592.1	Gm42527	NA	NA	NA
ENSMUSG00000105593.4	Gm42952	NA	NA	NA
ENSMUSG00000105594.1	Gm43398	NA	NA	NA
ENSMUSG00000105595.1	Gm49316	NA	NA	NA
ENSMUSG00000105596.1	Gm42650	NA	NA	NA
ENSMUSG00000105597.1	4633401B06Rik	-0.585717418540381	0.441536569209984	NA
ENSMUSG00000105598.1	Gm43186	NA	NA	NA
ENSMUSG00000105599.1	Gm9238	0.199815568288798	0.933675018162016	NA
ENSMUSG00000105600.1	Gm5987	0.257318441885534	0.853372435328851	NA
ENSMUSG00000105601.1	Gm42725	-0.236795306486777	0.656247408366443	NA
ENSMUSG00000105602.1	Gm10636	NA	NA	NA
ENSMUSG00000105603.1	Gm32996	NA	NA	NA
ENSMUSG00000105604.1	Gm42838	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105605.1	Ighv1-86	NA	NA	NA
ENSMUSG00000105606.1	Igkv2-109	0.552291977428995	0.356653459874762	NA
ENSMUSG00000105607.1	Gm43513	0.609991990167363	0.206875470876923	0.631689042543959
ENSMUSG00000105608.1	Gm43408	NA	NA	NA
ENSMUSG00000105609.1	Gm42501	-1.20339888838016	0.716146435731325	NA
ENSMUSG00000105610.1	Gm47313	NA	NA	NA
ENSMUSG00000105611.1	Gm42938	NA	NA	NA
ENSMUSG00000105612.1	Gm44328	NA	NA	NA
ENSMUSG00000105613.1	Gm43684	0.105482407108221	0.884590575887216	NA
ENSMUSG00000105614.1	Dnd1-ps	NA	NA	NA
ENSMUSG00000105615.1	Gm31048	NA	NA	NA
ENSMUSG00000105616.1	Gm3010	NA	NA	NA
ENSMUSG00000105617.4	Gm43809	NA	NA	NA
ENSMUSG00000105618.1	Gm42916	NA	NA	NA
ENSMUSG00000105619.1	9530034A14Rik	NA	NA	NA
ENSMUSG00000105620.1	Gm43047	NA	NA	NA
ENSMUSG00000105621.1	Mirlet7f-1	NA	NA	NA
ENSMUSG00000105622.1	Gm42615	NA	NA	NA
ENSMUSG00000105624.1	Gm43187	NA	NA	NA
ENSMUSG00000105625.1	Gm31230	NA	NA	NA
ENSMUSG00000105626.1	Gm44496	NA	NA	NA
ENSMUSG00000105627.1	Gm43548	NA	NA	NA
ENSMUSG00000105628.1	Gm43350	-0.48205888606702	0.848289022743053	NA
ENSMUSG00000105629.1	Trav7n-5	NA	NA	NA
ENSMUSG00000105630.1	Gm42543	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105632.1	Gm43272	0.271766429483279	0.255716760179764	0.686451819153624
ENSMUSG00000105633.1	Gm32158	NA	NA	NA
ENSMUSG00000105634.1	Gm43367	-0.626330058080695	0.851796937554395	NA
ENSMUSG00000105635.1	Gm44469	NA	NA	NA
ENSMUSG00000105636.1	Gm43625	-0.136645124532229	0.740161753360377	0.940186121538883
ENSMUSG00000105637.1	Gm42480	NA	NA	NA
ENSMUSG00000105638.1	4930408K08Rik	NA	NA	NA
ENSMUSG00000105639.1	Gm42516	0.0950096954843986	0.977007834722533	NA
ENSMUSG00000105640.1	Gm42912	NA	NA	NA
ENSMUSG00000105641.1	Gm5853	-0.952437670870952	0.685360034956469	NA
ENSMUSG00000105642.1	Gm43134	NA	NA	NA
ENSMUSG00000105643.1	Gm42611	0.171133451664843	0.795583508984927	NA
ENSMUSG00000105644.1	Gm19739	NA	NA	NA
ENSMUSG00000105645.1	Gm6649	0.263920462954813	0.779516468360899	NA
ENSMUSG00000105646.1	Gm30211	0.849425167957036	0.00348112773273995	0.0589500441115836
ENSMUSG00000105647.1	Gm43695	NA	NA	NA
ENSMUSG00000105648.1	Gm43505	NA	NA	NA
ENSMUSG00000105649.1	Gm43494	NA	NA	NA
ENSMUSG00000105650.1	Gm42889	NA	NA	NA
ENSMUSG00000105651.1	1700017M07Rik	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105652.1	4930519L02Rik	NA	NA	NA
ENSMUSG00000105653.1	Gm43831	NA	NA	NA
ENSMUSG00000105654.1	Gm29704	NA	NA	NA
ENSMUSG00000105655.1	Gm42659	-0.247163452042502	0.358372576227935	0.767283149681075
ENSMUSG00000105656.1	Gm43017	-0.482058848894449	0.84272462476009	NA
ENSMUSG00000105657.1	Gm42833	NA	NA	NA
ENSMUSG00000105658.1	Gm43531	NA	NA	NA
ENSMUSG00000105659.1	4930509H03Rik	2.59756380089738	0.126226219955002	NA
ENSMUSG00000105660.1	Gm42975	0.230857948988428	0.922429365630452	NA
ENSMUSG00000105661.1	Gm43626	NA	NA	NA
ENSMUSG00000105662.4	Gm6639	NA	NA	NA
ENSMUSG00000105663.1	Gm43606	NA	NA	NA
ENSMUSG00000105664.1	Gm42797	-0.128938449014056	0.936987747523344	NA
ENSMUSG00000105665.1	Gm38395	NA	NA	NA
ENSMUSG00000105666.1	Gm18711	1.98491222097963	0.201566852877336	NA
ENSMUSG00000105667.1	Gm3945	NA	NA	NA
ENSMUSG00000105668.1	Igkv8-22	NA	NA	NA
ENSMUSG00000105669.1	Gm18341	NA	NA	NA
ENSMUSG00000105670.1	Gm44464	NA	NA	NA
ENSMUSG00000105671.1	Gm31306	NA	NA	NA
ENSMUSG00000105672.1	Gm42816	NA	NA	NA
ENSMUSG00000105673.1	1700081B01Rik	NA	NA	NA
ENSMUSG00000105674.1	Gm42437	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105675.1	Gm43383	NA	NA	NA
ENSMUSG00000105676.1	Gm43403	-3.26982849384445	0.0162645330602509	NA
ENSMUSG00000105677.1	Gm43328	0.308710243149626	0.141915788940361	0.535838065090215
ENSMUSG00000105678.1	Gm43705	NA	NA	NA
ENSMUSG00000105679.1	Gm43338	1.34779125757886	0.68742498120903	NA
ENSMUSG00000105680.1	Gm18340	NA	NA	NA
ENSMUSG00000105681.1	Gm43428	0.711847636735372	0.664696162701034	NA
ENSMUSG00000105682.1	Gm44323	NA	NA	NA
ENSMUSG00000105683.1	Gm43487	NA	NA	NA
ENSMUSG00000105684.1	Gm42612	NA	NA	NA
ENSMUSG00000105685.1	Gm43315	NA	NA	NA
ENSMUSG00000105686.1	Gm35394	NA	NA	NA
ENSMUSG00000105687.1	Gm6157	0.277933714276319	0.61947283886244	NA
ENSMUSG00000105688.1	4930437M23Rik	NA	NA	NA
ENSMUSG00000105689.1	Gm43120	NA	NA	NA
ENSMUSG00000105690.1	Gm26265	NA	NA	NA
ENSMUSG00000105691.1	Gm42876	-0.348702406094524	0.69550213418651	NA
ENSMUSG00000105692.1	Gm43737	-0.0804420270925396	0.565389809338214	0.880271561442223
ENSMUSG00000105693.1	Gm43706	NA	NA	NA
ENSMUSG00000105694.1	Gm43237	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000105695.1	Gm43327	1.38208107394087	0.673483110007286	NA
ENSMUSG00000105696.1	Gm19211	NA	NA	NA
ENSMUSG00000105697.1	Mir7661	NA	NA	NA
ENSMUSG00000105698.1	Gm31881	NA	NA	NA
ENSMUSG00000105699.1	Gm43703	0.874385839127735	0.121918402935078	NA
ENSMUSG00000105700.1	Gm42772	NA	NA	NA
ENSMUSG00000105701.1	Gm42587	-0.46823559908959	0.559008813936756	NA
ENSMUSG00000105702.1	Gm43780	NA	NA	NA
ENSMUSG00000105703.2	Gm43305	0.00417628506478261	0.991225027642712	0.997893528549487
ENSMUSG00000105704.1	Gm43055	NA	NA	NA
ENSMUSG00000105705.1	AC174780.1	NA	NA	NA
ENSMUSG00000105706.1	Gm42855	NA	NA	NA
ENSMUSG00000105707.1	Gm43753	NA	NA	NA
ENSMUSG00000105708.1	Gm36070	-0.626330058080695	0.851796937554395	NA
ENSMUSG00000105709.1	Gm42723	NA	NA	NA
ENSMUSG00000105710.1	Gm43859	0.217254860952329	0.877864820165003	NA
ENSMUSG00000105711.1	Gm42598	NA	NA	NA
ENSMUSG00000105712.1	Gm5712	NA	NA	NA
ENSMUSG00000105713.1	Gm43827	NA	NA	NA
ENSMUSG00000105714.1	Gm43380	0.144565300323606	0.617837828403856	0.900751332197734
ENSMUSG00000105715.1	Gm31887	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105716.1	Gm43522	NA	NA	NA
ENSMUSG00000105717.1	Gm43465	-1.01929301020087	0.580778375353806	NA
ENSMUSG00000105718.1	Gm43576	NA	NA	NA
ENSMUSG00000105719.1	Gm42872	-1.2997046841106	0.0790170395179964	NA
ENSMUSG00000105720.1	Gm42440	NA	NA	NA
ENSMUSG00000105721.1	Trav7d-6	NA	NA	NA
ENSMUSG00000105722.1	Gm18187	NA	NA	NA
ENSMUSG00000105723.1	Mir7210	NA	NA	NA
ENSMUSG00000105724.1	Gm44360	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000105725.1	Igkv12-49	NA	NA	NA
ENSMUSG00000105726.1	Gm42443	NA	NA	NA
ENSMUSG00000105727.1	Gm8828	0.095009389648718	0.977352781658989	NA
ENSMUSG00000105728.1	Gm42819	-0.137968267549107	0.748294282784037	0.944096299363598
ENSMUSG00000105729.1	5330425B07Rik	NA	NA	NA
ENSMUSG00000105730.1	Gm43838	NA	NA	NA
ENSMUSG00000105731.1	Gm43063	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000105732.1	Sult1c2-ps1	NA	NA	NA
ENSMUSG00000105733.1	Gm42973	-0.626330058080695	0.851796937554395	NA
ENSMUSG00000105734.1	4930558C23Rik	NA	NA	NA
ENSMUSG00000105735.1	4933415J04Rik	NA	NA	NA
ENSMUSG00000105736.1	Gm42456	NA	NA	NA
ENSMUSG00000105737.1	Gm6105	NA	NA	NA
ENSMUSG00000105738.1	Mir6384	NA	NA	NA
ENSMUSG00000105739.1	Gm5708	NA	NA	NA
ENSMUSG00000105740.1	Gm42685	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000105741.1	C79130	-0.254405946468209	0.542128607257957	0.870423830849623
ENSMUSG00000105742.1	Gm42748	-0.131949617389146	0.660478898331198	0.915137911118341
ENSMUSG00000105743.1	Mir1949	NA	NA	NA
ENSMUSG00000105744.1	Gm43141	NA	NA	NA
ENSMUSG00000105745.1	Gm42521	0.653035174019713	0.671268448419645	NA
ENSMUSG00000105746.1	Gm43595	NA	NA	NA
ENSMUSG00000105747.1	Igkv13-64	NA	NA	NA
ENSMUSG00000105748.1	Gm43088	-0.106396264845134	0.619038201516648	0.900971404634293
ENSMUSG00000105749.1	Gm9251	NA	NA	NA
ENSMUSG00000105750.1	Gm43130	NA	NA	NA
ENSMUSG00000105751.1	Gm43724	NA	NA	NA
ENSMUSG00000105752.1	Igkv13-82	NA	NA	NA
ENSMUSG00000105753.1	Gm43847	NA	NA	NA
ENSMUSG00000105754.1	Gm23604	NA	NA	NA
ENSMUSG00000105755.1	Gm43514	-1.66264786627327	0.575888019232284	NA
ENSMUSG00000105756.1	Gm44467	NA	NA	NA
ENSMUSG00000105757.1	Ighv1-83	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105758.1	Mirlet7e	0.173314886075148	0.845006249573373	NA
ENSMUSG00000105759.1	Gm42425	NA	NA	NA
ENSMUSG00000105760.1	Gm43211	NA	NA	NA
ENSMUSG00000105761.1	Gm43787	-1.55469315757909	0.4204739866225	NA
ENSMUSG00000105762.1	Gm43605	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000105763.1	Gm19088	NA	NA	NA
ENSMUSG00000105764.1	Gm42859	NA	NA	NA
ENSMUSG00000105765.1	4930539C22Rik	NA	NA	NA
ENSMUSG00000105766.1	Gm19666	NA	NA	NA
ENSMUSG00000105767.1	Gm43607	NA	NA	NA
ENSMUSG00000105768.1	Gm44495	NA	NA	NA
ENSMUSG00000105769.1	Gm43351	-0.392035074417323	0.0950372616425861	0.44217050824509
ENSMUSG00000105770.1	Mir664	NA	NA	NA
ENSMUSG00000105771.1	2900064K03Rik	NA	NA	NA
ENSMUSG00000105772.1	Gm42496	NA	NA	NA
ENSMUSG00000105773.1	4930563F08Rik	NA	NA	NA
ENSMUSG00000105774.1	Gm43006	-2.45840849376061	0.19420400882936	NA
ENSMUSG00000105775.1	Gm10290	0.782386207264292	0.568545995703293	NA
ENSMUSG00000105776.1	Gm43292	NA	NA	NA
ENSMUSG00000105777.1	Gm43049	NA	NA	NA
ENSMUSG00000105778.1	Mir7229	NA	NA	NA
ENSMUSG00000105779.1	Gm6439	0.166916692629612	0.613038105319017	0.898940283312142
ENSMUSG00000105780.1	Snord80	NA	NA	NA
ENSMUSG00000105781.1	Igkv8-31	NA	NA	NA
ENSMUSG00000105782.1	Gm42955	NA	NA	NA
ENSMUSG00000105783.1	Mir669a-12	NA	NA	NA
ENSMUSG00000105784.1	Gm35065	NA	NA	NA
ENSMUSG00000105785.1	Gm42526	NA	NA	NA
ENSMUSG00000105786.1	Gm18957	NA	NA	NA
ENSMUSG00000105787.1	Gm8099	0.256258972617259	0.762733036439526	NA
ENSMUSG00000105788.1	Gm47295	NA	NA	NA
ENSMUSG00000105789.1	Gm42997	-0.518772961521854	0.75525069531778	NA
ENSMUSG00000105790.1	Gm24105	NA	NA	NA
ENSMUSG00000105791.1	Gm43341	NA	NA	NA
ENSMUSG00000105792.1	Gm17887	NA	NA	NA
ENSMUSG00000105793.1	Gm17956	NA	NA	NA
ENSMUSG00000105794.1	Gm43516	NA	NA	NA
ENSMUSG00000105795.1	Gm3970	NA	NA	NA
ENSMUSG00000105796.1	Gm42845	NA	NA	NA
ENSMUSG00000105797.1	Gm5149	NA	NA	NA
ENSMUSG00000105798.1	Gm18982	NA	NA	NA
ENSMUSG00000105799.1	Mir126b	NA	NA	NA
ENSMUSG00000105800.1	Gm18985	NA	NA	NA
ENSMUSG00000105801.1	C430019N01Rik	0.827478488689842	0.734189711015474	NA
ENSMUSG00000105802.1	Gm43012	NA	NA	NA
ENSMUSG00000105803.1	Gm43526	NA	NA	NA
ENSMUSG00000105804.1	Gm43654	-0.0771631224478707	0.859481733489027	0.971804134280383
ENSMUSG00000105805.1	Gm44498	NA	NA	NA
ENSMUSG00000105806.1	Gm43345	NA	NA	NA
ENSMUSG00000105807.1	Gm42622	NA	NA	NA
ENSMUSG00000105808.1	Gm42627	NA	NA	NA
ENSMUSG00000105809.1	Gm42626	NA	NA	NA
ENSMUSG00000105810.1	Gm43435	0.768905022234204	0.695451522280298	NA
ENSMUSG00000105811.1	Gm42707	NA	NA	NA
ENSMUSG00000105813.1	Gm42928	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000105814.1	Mir703	0.197640032156757	0.642123987961722	0.9090075953333
ENSMUSG00000105815.1	Gm43541	NA	NA	NA
ENSMUSG00000105816.4	D030025E07Rik	NA	NA	NA
ENSMUSG00000105817.1	Igkv15-97	NA	NA	NA
ENSMUSG00000105818.1	Gm43256	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105819.1	Gm42579	NA	NA	NA
ENSMUSG00000105820.1	Gm43400	0.0950093549649995	0.977390928562301	NA
ENSMUSG00000105821.1	Gm44465	NA	NA	NA
ENSMUSG00000105822.1	Gm42969	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000105823.1	Trdv3	NA	NA	NA
ENSMUSG00000105824.1	Gm43466	-0.0231209620266072	0.975981385906454	NA
ENSMUSG00000105825.1	Gm44489	NA	NA	NA
ENSMUSG00000105826.1	Gm42141	0.0722081985729063	0.860990959026622	0.972459109986485
ENSMUSG00000105827.1	H2bc18	NA	NA	NA
ENSMUSG00000105828.1	Gm43048	NA	NA	NA
ENSMUSG00000105829.1	Gm43669	NA	NA	NA
ENSMUSG00000105830.1	Trgj2	NA	NA	NA
ENSMUSG00000105831.1	Gm43184	NA	NA	NA
ENSMUSG00000105832.1	Gm43841	NA	NA	NA
ENSMUSG00000105833.1	Gm4751	NA	NA	NA
ENSMUSG00000105834.1	4930592C13Rik	1.95382382665056	0.503217174360215	NA
ENSMUSG00000105835.1	Gm43552	NA	NA	NA
ENSMUSG00000105836.1	Gm17954	NA	NA	NA
ENSMUSG00000105837.4	Gm35986	NA	NA	NA
ENSMUSG00000105838.1	4930425O10Rik	NA	NA	NA
ENSMUSG00000105839.1	Gm44456	NA	NA	NA
ENSMUSG00000105840.1	Gm6073	NA	NA	NA
ENSMUSG00000105841.1	Mir3960	NA	NA	NA
ENSMUSG00000105842.1	Gm43329	-0.356214055517852	0.640835394494835	NA
ENSMUSG00000105843.1	Gm19439	0.725866319429511	0.422425001585803	NA
ENSMUSG00000105844.1	Gm24350	NA	NA	NA
ENSMUSG00000105845.1	Gm42808	NA	NA	NA
ENSMUSG00000105846.1	Gm43258	NA	NA	NA
ENSMUSG00000105847.1	Mir7650	NA	NA	NA
ENSMUSG00000105848.1	Gm42683	-0.0238830371597538	0.986755748344425	NA
ENSMUSG00000105849.1	Mir409	NA	NA	NA
ENSMUSG00000105850.1	Gm2861	NA	NA	NA
ENSMUSG00000105851.1	9130604C24Rik	0.260963510184888	0.432428084700791	0.814017355007071
ENSMUSG00000105852.4	Gm42890	1.38206628850954	0.15519950165217	NA
ENSMUSG00000105853.1	Mir376b	NA	NA	NA
ENSMUSG00000105854.1	Gm8925	NA	NA	NA
ENSMUSG00000105855.1	Gm42681	NA	NA	NA
ENSMUSG00000105856.1	Gm43732	NA	NA	NA
ENSMUSG00000105857.1	Gm42817	NA	NA	NA
ENSMUSG00000105858.1	2310074N15Rik	-0.104769737420431	0.919400548324114	NA
ENSMUSG00000105859.1	Gm19185	NA	NA	NA
ENSMUSG00000105860.1	Gm42578	NA	NA	NA
ENSMUSG00000105861.1	Gm43508	NA	NA	NA
ENSMUSG00000105862.1	Igkv3-12-1	0.0950093549649993	0.977390928562301	NA
ENSMUSG00000105863.1	Gm25617	NA	NA	NA
ENSMUSG00000105864.1	Gm10484	-1.20339903503815	0.713253949113809	NA
ENSMUSG00000105865.2	Gm34144	NA	NA	NA
ENSMUSG00000105866.1	Gm6745	-0.53359415313613	0.742945744387658	NA
ENSMUSG00000105867.2	Gm42517	-1.13187266251154	0.216160758810482	NA
ENSMUSG00000105868.1	Gm43766	1.20245318045038	0.572811196371178	NA
ENSMUSG00000105869.1	Gm9408	NA	NA	NA
ENSMUSG00000105870.1	7330423F06Rik	0.893189015133528	0.515453224790752	NA
ENSMUSG00000105871.1	Gm43147	1.06680975752445	0.185797658006062	NA
ENSMUSG00000105872.1	Gm9515	NA	NA	NA
ENSMUSG00000105873.1	Gm43708	NA	NA	NA
ENSMUSG00000105874.1	Gm44344	NA	NA	NA
ENSMUSG00000105875.1	Gm43518	1.52879937581088	0.282245416001876	NA
ENSMUSG00000105876.1	Gm43572	NA	NA	NA
ENSMUSG00000105877.1	Gm42479	NA	NA	NA
ENSMUSG00000105878.1	Gm44330	NA	NA	NA
ENSMUSG00000105879.1	Gm6204	0.108353016356783	0.506209245918486	0.851325526536078
ENSMUSG00000105880.1	Gm43678	NA	NA	NA
ENSMUSG00000105881.1	4932422M17Rik	0.618388077672214	0.528130402969853	NA
ENSMUSG00000105882.1	Gm42905	NA	NA	NA
ENSMUSG00000105883.1	Igkv4-65	NA	NA	NA
ENSMUSG00000105884.1	Gm22711	NA	NA	NA
ENSMUSG00000105885.1	Sult1c2-ps2	NA	NA	NA
ENSMUSG00000105886.1	Gm22813	NA	NA	NA
ENSMUSG00000105887.1	Trav5d-3	NA	NA	NA
ENSMUSG00000105888.1	BC037156	NA	NA	NA
ENSMUSG00000105889.1	Gm42776	NA	NA	NA
ENSMUSG00000105890.1	Gm42780	NA	NA	NA
ENSMUSG00000105891.4	A230001M10Rik	NA	NA	NA
ENSMUSG00000105892.1	Gm35013	-0.307974865677471	0.497711994532601	0.846273502710819
ENSMUSG00000105893.1	Wdr46-ps	-0.615395587356799	0.72538586606898	NA
ENSMUSG00000105894.1	Gm42710	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105895.1	Gm42829	0.267584525559543	0.378700709229447	0.781511709880408
ENSMUSG00000105896.1	Gm43311	0.120634350080474	0.895523836847816	NA
ENSMUSG00000105897.2	Gm7646	NA	NA	NA
ENSMUSG00000105898.1	Obox4-ps32	NA	NA	NA
ENSMUSG00000105899.1	Gm44383	NA	NA	NA
ENSMUSG00000105900.1	Gm43240	NA	NA	NA
ENSMUSG00000105901.1	Gm7291	NA	NA	NA
ENSMUSG00000105902.1	Gm49348	NA	NA	NA
ENSMUSG00000105903.1	1700014F14Rik	NA	NA	NA
ENSMUSG00000105904.1	Mir24-1	NA	NA	NA
ENSMUSG00000105905.1	Gm7709	NA	NA	NA
ENSMUSG00000105906.1	Iglc1	0.470186260361915	0.0863749730448002	0.420422507527853
ENSMUSG00000105907.1	Gm34333	NA	NA	NA
ENSMUSG00000105908.1	Mir6920	NA	NA	NA
ENSMUSG00000105909.1	Gm43189	NA	NA	NA
ENSMUSG00000105910.1	Gm43539	NA	NA	NA
ENSMUSG00000105911.1	Snora16a	NA	NA	NA
ENSMUSG00000105912.1	Gm10440	NA	NA	NA
ENSMUSG00000105913.1	Mir5121	NA	NA	NA
ENSMUSG00000105914.1	Gm19243	NA	NA	NA
ENSMUSG00000105915.1	Igkv12-42	NA	NA	NA
ENSMUSG00000105916.1	Gm42453	NA	NA	NA
ENSMUSG00000105917.1	Gm43612	NA	NA	NA
ENSMUSG00000105918.1	Gm47278	NA	NA	NA
ENSMUSG00000105919.1	Gm7166	NA	NA	NA
ENSMUSG00000105920.1	Gm5408	NA	NA	NA
ENSMUSG00000105921.1	Mark4-ps	NA	NA	NA
ENSMUSG00000105922.1	Gm42769	NA	NA	NA
ENSMUSG00000105923.4	A830019L24Rik	NA	NA	NA
ENSMUSG00000105924.1	Gm44359	NA	NA	NA
ENSMUSG00000105925.1	Gm43846	NA	NA	NA
ENSMUSG00000105926.1	Gm43386	0.243629610678875	0.897776241165721	NA
ENSMUSG00000105927.1	Gm44457	NA	NA	NA
ENSMUSG00000105928.1	Gm9256	0.170208982021851	0.664168072298711	0.915592399647339
ENSMUSG00000105929.1	Gm43693	0.502876960727206	0.377439079381039	NA
ENSMUSG00000105930.1	Gm17889	NA	NA	NA
ENSMUSG00000105931.1	Gm43014	NA	NA	NA
ENSMUSG00000105932.1	Mir6925	NA	NA	NA
ENSMUSG00000105933.1	Gm43260	NA	NA	NA
ENSMUSG00000105934.1	Gm43575	NA	NA	NA
ENSMUSG00000105935.1	Gm43628	0.0671731199426045	0.968602055166387	NA
ENSMUSG00000105936.1	Gm43544	-1.20339870589457	0.719626305351089	NA
ENSMUSG00000105937.1	Gm43602	NA	NA	NA
ENSMUSG00000105938.1	Gm33866	NA	NA	NA
ENSMUSG00000105939.1	Gm43322	NA	NA	NA
ENSMUSG00000105940.1	Gm42635	-0.458151823393679	0.629105193768584	NA
ENSMUSG00000105941.1	Gm42809	0.735055795270199	0.689464488299505	NA
ENSMUSG00000105942.1	Gm43175	NA	NA	NA
ENSMUSG00000105943.1	Gm2965	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105944.1	Gm5075	0.27507929398016	0.763812691162453	NA
ENSMUSG00000105945.1	Gm43570	NA	NA	NA
ENSMUSG00000105946.1	Gm43776	1.12496417211485	0.329943597282176	NA
ENSMUSG00000105947.1	Gm43789	NA	NA	NA
ENSMUSG00000105948.1	Gm43089	NA	NA	NA
ENSMUSG00000105949.1	Gm6510	-1.18925280806539	0.663339598903012	NA
ENSMUSG00000105950.1	Gm43679	0.0852122833641582	0.819303301670591	0.961951853670125
ENSMUSG00000105951.1	Gm44491	NA	NA	NA
ENSMUSG00000105952.1	Gm40153	NA	NA	NA
ENSMUSG00000105953.1	Trav15d-2-dv6d-2	NA	NA	NA
ENSMUSG00000105954.1	Gm42793	-0.158614122812727	0.918343114705596	NA
ENSMUSG00000105955.1	Igkv12-40	NA	NA	NA
ENSMUSG00000105956.1	Trav5n-2	NA	NA	NA
ENSMUSG00000105957.1	Gm43254	-0.0193059624905212	0.927803709039245	0.986936549945225
ENSMUSG00000105958.1	Gm43319	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105959.1	D530037P16Rik	NA	NA	NA
ENSMUSG00000105960.1	6330410L21Rik	NA	NA	NA
ENSMUSG00000105961.1	Gm40123	0.672078002778874	0.841111315468519	NA
ENSMUSG00000105962.1	Gm42432	0.876292424975468	0.487503786592931	NA
ENSMUSG00000105963.1	Gm43647	NA	NA	NA
ENSMUSG00000105964.1	Mir219c	NA	NA	NA
ENSMUSG00000105965.1	Cycs-ps2	NA	NA	NA
ENSMUSG00000105966.1	Gm43242	NA	NA	NA
ENSMUSG00000105967.1	Gm47298	NA	NA	NA
ENSMUSG00000105968.1	Igkv13-71-1	NA	NA	NA
ENSMUSG00000105969.1	Gm42525	NA	NA	NA
ENSMUSG00000105970.1	Gm43360	-1.07662825323596	0.364335993976521	NA
ENSMUSG00000105971.1	Gm43805	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000105972.1	Mir1843a	NA	NA	NA
ENSMUSG00000105973.1	Gm42881	NA	NA	NA
ENSMUSG00000105974.1	Gm43318	NA	NA	NA
ENSMUSG00000105975.4	Gm42609	NA	NA	NA
ENSMUSG00000105976.1	Gm42782	-0.615853914946451	0.340405499914329	NA
ENSMUSG00000105977.1	Gm43555	-0.342359230841441	0.488388849889628	0.842545370220276
ENSMUSG00000105978.1	Gm43492	NA	NA	NA
ENSMUSG00000105979.1	Gm43411	NA	NA	NA
ENSMUSG00000105980.1	Gm42597	NA	NA	NA
ENSMUSG00000105981.1	2810428J06Rik	-0.164624523227079	0.785310465281116	NA
ENSMUSG00000105982.1	Mir6896	NA	NA	NA
ENSMUSG00000105983.1	Gm42770	NA	NA	NA
ENSMUSG00000105984.1	Gm44372	NA	NA	NA
ENSMUSG00000105985.1	Gm42993	NA	NA	NA
ENSMUSG00000105986.1	Gm43065	-0.358001816335237	0.744354267554823	NA
ENSMUSG00000105987.4	AI506816	-0.0149231515360234	0.867885426547972	0.973652202739215
ENSMUSG00000105988.1	Gm44479	NA	NA	NA
ENSMUSG00000105989.1	Igkv13-73-1	NA	NA	NA
ENSMUSG00000105990.1	Gm43307	1.38027701404735	0.1318101390412	NA
ENSMUSG00000105991.1	1700042D02Rik	NA	NA	NA
ENSMUSG00000105992.1	Gm43651	1.12887329500628	0.522149652996556	NA
ENSMUSG00000105993.1	Tex13c2	NA	NA	NA
ENSMUSG00000105994.1	Gm43427	NA	NA	NA
ENSMUSG00000105995.1	Gm43554	-0.136470461126028	0.925713218571942	NA
